user_id,order_id,time
16868,47309,06/09/22 16:05
17956,47310,06/09/22 16:06
17957,47311,06/09/22 16:06
17958,47312,06/09/22 16:08
17958,47313,06/09/22 16:08
15751,47314,06/09/22 16:08
5303,47315,06/09/22 16:11
235,47316,06/09/22 16:11
17959,47317,06/09/22 16:11
17960,47318,06/09/22 16:12
17331,47319,06/09/22 16:12
17961,47320,06/09/22 16:12
17962,47321,06/09/22 16:13
5461,47322,06/09/22 16:14
10340,47323,06/09/22 16:14
2329,47324,06/09/22 16:15
17477,47325,06/09/22 16:15
17963,47326,06/09/22 16:16
17964,47327,06/09/22 16:16
17965,47328,06/09/22 16:18
7469,47329,06/09/22 16:18
6055,47330,06/09/22 16:18
735,47331,06/09/22 16:19
16682,47332,06/09/22 16:19
17644,47333,06/09/22 16:20
14358,47334,06/09/22 16:21
10471,47335,06/09/22 16:21
7518,47336,06/09/22 16:22
8995,47337,06/09/22 16:22
11350,47338,06/09/22 16:23
10471,47339,06/09/22 16:23
17966,47340,06/09/22 16:24
7782,47341,06/09/22 16:24
17967,47342,06/09/22 16:24
17967,47343,06/09/22 16:25
12684,47344,06/09/22 16:26
15796,47345,06/09/22 16:26
5376,47346,06/09/22 16:26
14610,47347,06/09/22 16:26
10747,47348,06/09/22 16:26
10747,47349,06/09/22 16:27
17968,47350,06/09/22 16:27
3723,47351,06/09/22 16:27
17969,47352,06/09/22 16:27
1727,47353,06/09/22 16:28
8715,47354,06/09/22 16:28
5744,47355,06/09/22 16:29
17970,47356,06/09/22 16:29
17971,47357,06/09/22 16:30
1440,47358,06/09/22 16:30
9874,47359,06/09/22 16:30
7454,47360,06/09/22 16:30
11113,47361,06/09/22 16:30
15188,47362,06/09/22 16:31
17972,47363,06/09/22 16:31
9687,47364,06/09/22 16:31
17973,47365,06/09/22 16:31
17974,47366,06/09/22 16:31
4616,47367,06/09/22 16:32
17424,47368,06/09/22 16:32
17424,47369,06/09/22 16:32
17971,47370,06/09/22 16:32
10927,47371,06/09/22 16:32
17975,47372,06/09/22 16:32
1440,47373,06/09/22 16:33
493,47374,06/09/22 16:33
17976,47375,06/09/22 16:34
5360,47376,06/09/22 16:34
1982,47377,06/09/22 16:35
7304,47378,06/09/22 16:36
17977,47379,06/09/22 16:36
2037,47380,06/09/22 16:36
10291,47381,06/09/22 16:37
17978,47382,06/09/22 16:37
13625,47383,06/09/22 16:37
4373,47384,06/09/22 16:38
17979,47385,06/09/22 16:39
10672,47386,06/09/22 16:39
14785,47387,06/09/22 16:40
17980,47388,06/09/22 16:40
17981,47389,06/09/22 16:40
10475,47390,06/09/22 16:40
2757,47391,06/09/22 16:41
17982,47392,06/09/22 16:42
17983,47393,06/09/22 16:42
17984,47394,06/09/22 16:42
17985,47395,06/09/22 16:43
11246,47396,06/09/22 16:43
17986,47397,06/09/22 16:44
3428,47398,06/09/22 16:44
17841,47399,06/09/22 16:44
17523,47400,06/09/22 16:44
17987,47401,06/09/22 16:44
12081,47402,06/09/22 16:45
17988,47403,06/09/22 16:45
12081,47404,06/09/22 16:45
14484,47405,06/09/22 16:45
4632,47406,06/09/22 16:45
12888,47407,06/09/22 16:46
14643,47408,06/09/22 16:46
9372,47409,06/09/22 16:47
7035,47410,06/09/22 16:47
9372,47411,06/09/22 16:48
7035,47412,06/09/22 16:48
9372,47413,06/09/22 16:48
3293,47414,06/09/22 16:48
17989,47415,06/09/22 16:49
6723,47416,06/09/22 16:49
16995,47417,06/09/22 16:49
12216,47418,06/09/22 16:49
226,47419,06/09/22 16:49
17990,47420,06/09/22 16:49
17991,47421,06/09/22 16:49
2273,47422,06/09/22 16:50
17189,47423,06/09/22 16:50
17992,47424,06/09/22 16:50
12181,47425,06/09/22 16:51
2273,47426,06/09/22 16:51
17993,47427,06/09/22 16:51
12316,47428,06/09/22 16:52
8554,47429,06/09/22 16:52
17994,47430,06/09/22 16:52
12347,47431,06/09/22 16:53
1505,47432,06/09/22 16:53
3677,47433,06/09/22 16:54
17995,47434,06/09/22 16:54
3612,47435,06/09/22 16:54
8399,47436,06/09/22 16:55
17996,47437,06/09/22 16:55
6026,47438,06/09/22 16:56
13557,47439,06/09/22 16:56
17997,47440,06/09/22 16:56
12308,47441,06/09/22 16:57
17998,47442,06/09/22 16:57
1874,47443,06/09/22 16:57
13690,47444,06/09/22 16:57
17999,47445,06/09/22 16:58
18000,47446,06/09/22 16:58
326,47447,06/09/22 16:59
3549,47448,06/09/22 16:59
15260,47449,06/09/22 17:00
18001,47450,06/09/22 17:00
17669,47451,06/09/22 17:00
14985,47452,06/09/22 17:00
16797,47453,06/09/22 17:01
18002,47454,06/09/22 17:04
17501,47455,06/09/22 17:04
15802,47456,06/09/22 17:04
10372,47457,06/09/22 17:04
4080,47458,06/09/22 17:05
16347,47459,06/09/22 17:05
10817,47460,06/09/22 17:05
17579,47461,06/09/22 17:05
18003,47462,06/09/22 17:05
12493,47463,06/09/22 17:06
14689,47464,06/09/22 17:07
18004,47465,06/09/22 17:08
14764,47466,06/09/22 17:08
17323,47467,06/09/22 17:09
7277,47468,06/09/22 17:09
18005,47469,06/09/22 17:10
5258,47470,06/09/22 17:11
2491,47471,06/09/22 17:11
6945,47472,06/09/22 17:11
17344,47473,06/09/22 17:12
2135,47474,06/09/22 17:12
2532,47475,06/09/22 17:12
2974,47476,06/09/22 17:13
11626,47477,06/09/22 17:13
640,47478,06/09/22 17:13
12999,47479,06/09/22 17:13
2135,47480,06/09/22 17:14
16728,47481,06/09/22 17:14
13747,47482,06/09/22 17:14
16566,47483,06/09/22 17:14
18006,47484,06/09/22 17:14
12554,47485,06/09/22 17:14
12752,47486,06/09/22 17:15
4372,47487,06/09/22 17:16
16019,47488,06/09/22 17:16
8418,47489,06/09/22 17:17
18007,47490,06/09/22 17:17
15578,47491,06/09/22 17:17
17450,47492,06/09/22 17:18
18008,47493,06/09/22 17:18
18009,47494,06/09/22 17:18
18010,47495,06/09/22 17:19
10447,47496,06/09/22 17:20
11527,47497,06/09/22 17:21
1594,47498,06/09/22 17:22
3158,47499,06/09/22 17:23
11628,47500,06/09/22 17:23
17395,47501,06/09/22 17:23
18011,47502,06/09/22 17:23
18012,47503,06/09/22 17:23
12957,47504,06/09/22 17:23
18013,47505,06/09/22 17:23
9860,47506,06/09/22 17:23
17692,47507,06/09/22 17:23
17541,47508,06/09/22 17:24
11628,47509,06/09/22 17:24
532,47510,06/09/22 17:24
6915,47511,06/09/22 17:25
8862,47512,06/09/22 17:25
3158,47513,06/09/22 17:25
15451,47514,06/09/22 17:25
17369,47515,06/09/22 17:25
17252,47516,06/09/22 17:25
472,47517,06/09/22 17:26
18014,47518,06/09/22 17:26
8108,47519,06/09/22 17:27
2510,47520,06/09/22 17:28
17453,47521,06/09/22 17:28
7293,47522,06/09/22 17:29
18015,47523,06/09/22 17:30
18016,47524,06/09/22 17:30
10573,47525,06/09/22 17:30
18017,47526,06/09/22 17:30
17705,47527,06/09/22 17:30
2454,47528,06/09/22 17:30
1953,47529,06/09/22 17:31
18017,47530,06/09/22 17:31
11647,47531,06/09/22 17:31
17572,47532,06/09/22 17:31
3678,47533,06/09/22 17:31
18015,47534,06/09/22 17:31
18018,47535,06/09/22 17:31
18019,47536,06/09/22 17:31
18010,47537,06/09/22 17:32
9004,47538,06/09/22 17:32
9004,47539,06/09/22 17:33
15924,47540,06/09/22 17:33
11624,47541,06/09/22 17:33
18020,47542,06/09/22 17:34
11452,47543,06/09/22 17:34
7521,47544,06/09/22 17:34
2954,47545,06/09/22 17:34
18021,47546,06/09/22 17:34
16721,47547,06/09/22 17:34
8638,47548,06/09/22 17:34
18022,47549,06/09/22 17:35
5757,47550,06/09/22 17:35
7640,47551,06/09/22 17:35
1154,47552,06/09/22 17:35
6050,47553,06/09/22 17:35
18020,47554,06/09/22 17:36
17561,47555,06/09/22 17:37
1699,47556,06/09/22 17:37
2077,47557,06/09/22 17:37
18020,47558,06/09/22 17:37
1865,47559,06/09/22 17:37
1810,47560,06/09/22 17:37
13301,47561,06/09/22 17:38
13301,47562,06/09/22 17:39
18023,47563,06/09/22 17:39
15132,47564,06/09/22 17:39
13301,47565,06/09/22 17:39
11876,47566,06/09/22 17:40
18024,47567,06/09/22 17:40
3535,47568,06/09/22 17:40
6790,47569,06/09/22 17:41
2406,47570,06/09/22 17:41
18025,47571,06/09/22 17:42
18026,47572,06/09/22 17:42
3180,47573,06/09/22 17:42
12536,47574,06/09/22 17:42
12947,47575,06/09/22 17:43
18027,47576,06/09/22 17:43
2861,47577,06/09/22 17:43
18028,47578,06/09/22 17:43
17984,47579,06/09/22 17:44
18029,47580,06/09/22 17:44
2740,47581,06/09/22 17:44
8946,47582,06/09/22 17:44
6042,47583,06/09/22 17:44
6735,47584,06/09/22 17:44
18030,47585,06/09/22 17:45
13958,47586,06/09/22 17:45
6193,47587,06/09/22 17:45
5721,47588,06/09/22 17:46
10851,47589,06/09/22 17:46
10851,47590,06/09/22 17:46
3776,47591,06/09/22 17:46
4051,47592,06/09/22 17:46
18031,47593,06/09/22 17:47
7581,47594,06/09/22 17:47
18032,47595,06/09/22 17:47
13176,47596,06/09/22 17:48
18033,47597,06/09/22 17:48
3049,47598,06/09/22 17:48
6808,47599,06/09/22 17:48
3049,47600,06/09/22 17:49
16654,47601,06/09/22 17:49
9362,47602,06/09/22 17:50
16654,47603,06/09/22 17:50
14204,47604,06/09/22 17:50
18034,47605,06/09/22 17:50
18035,47606,06/09/22 17:50
18036,47607,06/09/22 17:51
12536,47608,06/09/22 17:51
2419,47609,06/09/22 17:52
14938,47610,06/09/22 17:52
18037,47611,06/09/22 17:53
11105,47612,06/09/22 17:53
1159,47613,06/09/22 17:53
14295,47614,06/09/22 17:54
18038,47615,06/09/22 17:55
5963,47616,06/09/22 17:55
12315,47617,06/09/22 17:56
14764,47618,06/09/22 17:56
1232,47619,06/09/22 17:56
17634,47620,06/09/22 17:57
15924,47621,06/09/22 17:57
2077,47622,06/09/22 17:57
3697,47623,06/09/22 17:57
2363,47624,06/09/22 17:58
11253,47625,06/09/22 17:58
7400,47626,06/09/22 17:58
4208,47627,06/09/22 17:58
1045,47628,06/09/22 17:59
9782,47629,06/09/22 17:59
8250,47630,06/09/22 17:59
14001,47631,06/09/22 17:59
9321,47632,06/09/22 18:00
7348,47633,06/09/22 18:00
18039,47634,06/09/22 18:01
10321,47635,06/09/22 18:01
5034,47636,06/09/22 18:01
15712,47637,06/09/22 18:01
14535,47638,06/09/22 18:02
11866,47639,06/09/22 18:02
18040,47640,06/09/22 18:03
18041,47641,06/09/22 18:03
17824,47642,06/09/22 18:03
18040,47643,06/09/22 18:03
18042,47644,06/09/22 18:03
5710,47645,06/09/22 18:04
11469,47646,06/09/22 18:04
6352,47647,06/09/22 18:04
10321,47648,06/09/22 18:04
15467,47649,06/09/22 18:04
3397,47650,06/09/22 18:05
11871,47651,06/09/22 18:06
6770,47652,06/09/22 18:06
9640,47653,06/09/22 18:07
8033,47654,06/09/22 18:07
18043,47655,06/09/22 18:07
10174,47656,06/09/22 18:08
8033,47657,06/09/22 18:08
18044,47658,06/09/22 18:08
12142,47659,06/09/22 18:08
13629,47660,06/09/22 18:09
8514,47661,06/09/22 18:09
6770,47662,06/09/22 18:09
13638,47663,06/09/22 18:10
7294,47664,06/09/22 18:10
8474,47665,06/09/22 18:10
2167,47666,06/09/22 18:10
18045,47667,06/09/22 18:10
12563,47668,06/09/22 18:10
10264,47669,06/09/22 18:11
12209,47670,06/09/22 18:11
18046,47671,06/09/22 18:11
15337,47672,06/09/22 18:12
10264,47673,06/09/22 18:13
11567,47674,06/09/22 18:13
10898,47675,06/09/22 18:14
17440,47676,06/09/22 18:14
18047,47677,06/09/22 18:14
13107,47678,06/09/22 18:15
862,47679,06/09/22 18:15
17618,47680,06/09/22 18:15
5927,47681,06/09/22 18:15
18048,47682,06/09/22 18:15
4364,47683,06/09/22 18:16
2028,47684,06/09/22 18:16
3423,47685,06/09/22 18:16
11255,47686,06/09/22 18:16
10537,47687,06/09/22 18:17
18048,47688,06/09/22 18:17
11353,47689,06/09/22 18:18
2347,47690,06/09/22 18:19
18049,47691,06/09/22 18:20
11687,47692,06/09/22 18:20
3046,47693,06/09/22 18:21
6348,47694,06/09/22 18:21
11934,47695,06/09/22 18:21
13054,47696,06/09/22 18:22
4022,47697,06/09/22 18:22
15455,47698,06/09/22 18:22
4665,47699,06/09/22 18:22
18050,47700,06/09/22 18:22
1256,47701,06/09/22 18:23
17471,47702,06/09/22 18:23
17581,47703,06/09/22 18:23
2687,47704,06/09/22 18:25
7066,47705,06/09/22 18:25
3228,47706,06/09/22 18:26
1519,47707,06/09/22 18:26
14643,47708,06/09/22 18:26
17706,47709,06/09/22 18:26
3463,47710,06/09/22 18:26
4475,47711,06/09/22 18:26
18051,47712,06/09/22 18:27
18052,47713,06/09/22 18:27
18053,47714,06/09/22 18:27
18054,47715,06/09/22 18:28
485,47716,06/09/22 18:28
1984,47717,06/09/22 18:28
16313,47718,06/09/22 18:28
11199,47719,06/09/22 18:29
12547,47720,06/09/22 18:29
16728,47721,06/09/22 18:30
1984,47722,06/09/22 18:30
14499,47723,06/09/22 18:30
18055,47724,06/09/22 18:31
18056,47725,06/09/22 18:31
18057,47726,06/09/22 18:31
14967,47727,06/09/22 18:31
181,47728,06/09/22 18:32
14967,47729,06/09/22 18:33
15001,47730,06/09/22 18:33
18058,47731,06/09/22 18:34
17793,47732,06/09/22 18:34
17748,47733,06/09/22 18:35
18059,47734,06/09/22 18:35
17501,47735,06/09/22 18:35
15141,47736,06/09/22 18:35
18059,47737,06/09/22 18:35
10980,47738,06/09/22 18:35
12058,47739,06/09/22 18:36
15519,47740,06/09/22 18:36
18060,47741,06/09/22 18:36
17748,47742,06/09/22 18:36
18061,47743,06/09/22 18:36
18062,47744,06/09/22 18:37
6182,47745,06/09/22 18:37
17738,47746,06/09/22 18:37
4769,47747,06/09/22 18:37
8723,47748,06/09/22 18:37
9077,47749,06/09/22 18:38
15519,47750,06/09/22 18:38
18063,47751,06/09/22 18:38
7783,47752,06/09/22 18:38
18000,47753,06/09/22 18:39
18064,47754,06/09/22 18:39
17320,47755,06/09/22 18:39
7783,47756,06/09/22 18:39
18065,47757,06/09/22 18:39
18066,47758,06/09/22 18:40
5474,47759,06/09/22 18:40
18067,47760,06/09/22 18:40
18068,47761,06/09/22 18:40
14757,47762,06/09/22 18:41
11831,47763,06/09/22 18:41
11189,47764,06/09/22 18:41
18069,47765,06/09/22 18:41
4235,47766,06/09/22 18:42
16178,47767,06/09/22 18:42
14757,47768,06/09/22 18:44
17306,47769,06/09/22 18:44
14481,47770,06/09/22 18:45
181,47771,06/09/22 18:45
15945,47772,06/09/22 18:46
5960,47773,06/09/22 18:46
18070,47774,06/09/22 18:47
18071,47775,06/09/22 18:48
3165,47776,06/09/22 18:49
5012,47777,06/09/22 18:49
11784,47778,06/09/22 18:49
3802,47779,06/09/22 18:49
18072,47780,06/09/22 18:49
3767,47781,06/09/22 18:50
14447,47782,06/09/22 18:50
5176,47783,06/09/22 18:50
14911,47784,06/09/22 18:50
17959,47785,06/09/22 18:50
14484,47786,06/09/22 18:50
18073,47787,06/09/22 18:51
18074,47788,06/09/22 18:52
14447,47789,06/09/22 18:52
15194,47790,06/09/22 18:52
18073,47791,06/09/22 18:52
5271,47792,06/09/22 18:53
5976,47793,06/09/22 18:53
18075,47794,06/09/22 18:54
8643,47795,06/09/22 18:55
10743,47796,06/09/22 18:55
18076,47797,06/09/22 18:55
5509,47798,06/09/22 18:55
18077,47799,06/09/22 18:55
9286,47800,06/09/22 18:55
13351,47801,06/09/22 18:56
18076,47802,06/09/22 18:56
4473,47803,06/09/22 18:57
18010,47804,06/09/22 18:59
1447,47805,06/09/22 18:59
17882,47806,06/09/22 19:00
8100,47807,06/09/22 19:00
13684,47808,06/09/22 19:00
18078,47809,06/09/22 19:00
14437,47810,06/09/22 19:01
18079,47811,06/09/22 19:01
1939,47812,06/09/22 19:01
8571,47813,06/09/22 19:02
13684,47814,06/09/22 19:03
9694,47815,06/09/22 19:03
8748,47816,06/09/22 19:03
18079,47817,06/09/22 19:04
10692,47818,06/09/22 19:04
17336,47819,06/09/22 19:04
15852,47820,06/09/22 19:04
14537,47821,06/09/22 19:04
13733,47822,06/09/22 19:04
18080,47823,06/09/22 19:05
3077,47824,06/09/22 19:05
12885,47825,06/09/22 19:06
11714,47826,06/09/22 19:06
5694,47827,06/09/22 19:06
18080,47828,06/09/22 19:06
12145,47829,06/09/22 19:06
7600,47830,06/09/22 19:07
15193,47831,06/09/22 19:07
18081,47832,06/09/22 19:08
4816,47833,06/09/22 19:08
12145,47834,06/09/22 19:08
17304,47835,06/09/22 19:08
11483,47836,06/09/22 19:08
11714,47837,06/09/22 19:09
12832,47838,06/09/22 19:09
8751,47839,06/09/22 19:09
13443,47840,06/09/22 19:09
11449,47841,06/09/22 19:09
18082,47842,06/09/22 19:10
13529,47843,06/09/22 19:10
6820,47844,06/09/22 19:10
10018,47845,06/09/22 19:10
5096,47846,06/09/22 19:10
18083,47847,06/09/22 19:11
18016,47848,06/09/22 19:11
16654,47849,06/09/22 19:11
18084,47850,06/09/22 19:12
14677,47851,06/09/22 19:12
18085,47852,06/09/22 19:12
18086,47853,06/09/22 19:12
17450,47854,06/09/22 19:12
12283,47855,06/09/22 19:13
9108,47856,06/09/22 19:13
18087,47857,06/09/22 19:15
3626,47858,06/09/22 19:15
15918,47859,06/09/22 19:15
7197,47860,06/09/22 19:15
3437,47861,06/09/22 19:15
15111,47862,06/09/22 19:16
15111,47863,06/09/22 19:16
13150,47864,06/09/22 19:16
14057,47865,06/09/22 19:17
12435,47866,06/09/22 19:17
16093,47867,06/09/22 19:17
14130,47868,06/09/22 19:17
18088,47869,06/09/22 19:18
18087,47870,06/09/22 19:18
4413,47871,06/09/22 19:18
17857,47872,06/09/22 19:18
14130,47873,06/09/22 19:18
16093,47874,06/09/22 19:19
18089,47875,06/09/22 19:19
8116,47876,06/09/22 19:19
12986,47877,06/09/22 19:19
15796,47878,06/09/22 19:20
17375,47879,06/09/22 19:20
18090,47880,06/09/22 19:20
18091,47881,06/09/22 19:20
11353,47882,06/09/22 19:21
6071,47883,06/09/22 19:21
6264,47884,06/09/22 19:21
13804,47885,06/09/22 19:22
8751,47886,06/09/22 19:22
15155,47887,06/09/22 19:23
7666,47888,06/09/22 19:24
12556,47889,06/09/22 19:24
1647,47890,06/09/22 19:24
8608,47891,06/09/22 19:24
18092,47892,06/09/22 19:25
7805,47893,06/09/22 19:25
15784,47894,06/09/22 19:26
2491,47895,06/09/22 19:26
18093,47896,06/09/22 19:26
18094,47897,06/09/22 19:27
12417,47898,06/09/22 19:27
10681,47899,06/09/22 19:27
856,47900,06/09/22 19:27
11159,47901,06/09/22 19:27
13179,47902,06/09/22 19:28
12280,47903,06/09/22 19:28
10681,47904,06/09/22 19:28
856,47905,06/09/22 19:28
8118,47906,06/09/22 19:28
18044,47907,06/09/22 19:28
8118,47908,06/09/22 19:28
3130,47909,06/09/22 19:29
17461,47910,06/09/22 19:29
18095,47911,06/09/22 19:29
18096,47912,06/09/22 19:29
2380,47913,06/09/22 19:29
12773,47914,06/09/22 19:30
16030,47915,06/09/22 19:32
3362,47916,06/09/22 19:32
18097,47917,06/09/22 19:32
13268,47918,06/09/22 19:33
644,47919,06/09/22 19:33
10017,47920,06/09/22 19:34
4174,47921,06/09/22 19:34
16330,47922,06/09/22 19:34
18098,47923,06/09/22 19:34
18099,47924,06/09/22 19:35
1136,47925,06/09/22 19:35
18100,47926,06/09/22 19:36
18101,47927,06/09/22 19:36
14990,47928,06/09/22 19:36
11045,47929,06/09/22 19:37
6578,47930,06/09/22 19:37
18102,47931,06/09/22 19:37
15363,47932,06/09/22 19:37
10580,47933,06/09/22 19:37
10948,47934,06/09/22 19:38
934,47935,06/09/22 19:38
11668,47936,06/09/22 19:38
18103,47937,06/09/22 19:38
18104,47938,06/09/22 19:39
4941,47939,06/09/22 19:40
18105,47940,06/09/22 19:41
14982,47941,06/09/22 19:42
2205,47942,06/09/22 19:42
10959,47943,06/09/22 19:42
16197,47944,06/09/22 19:42
4198,47945,06/09/22 19:42
15637,47946,06/09/22 19:42
15487,47947,06/09/22 19:43
934,47948,06/09/22 19:43
4413,47949,06/09/22 19:43
5584,47950,06/09/22 19:43
18106,47951,06/09/22 19:44
1190,47952,06/09/22 19:44
1374,47953,06/09/22 19:44
2421,47954,06/09/22 19:45
18106,47955,06/09/22 19:45
18107,47956,06/09/22 19:46
18108,47957,06/09/22 19:46
10184,47958,06/09/22 19:47
18107,47959,06/09/22 19:47
10620,47960,06/09/22 19:48
10620,47961,06/09/22 19:48
16586,47962,06/09/22 19:48
18109,47963,06/09/22 19:48
18110,47964,06/09/22 19:48
16281,47965,06/09/22 19:48
3748,47966,06/09/22 19:48
10184,47967,06/09/22 19:49
15487,47968,06/09/22 19:50
11458,47969,06/09/22 19:50
18111,47970,06/09/22 19:50
18112,47971,06/09/22 19:51
18113,47972,06/09/22 19:51
11333,47973,06/09/22 19:52
11333,47974,06/09/22 19:52
2610,47975,06/09/22 19:52
15475,47976,06/09/22 19:52
13545,47977,06/09/22 19:52
8529,47978,06/09/22 19:52
1428,47979,06/09/22 19:52
1984,47980,06/09/22 19:53
8650,47981,06/09/22 19:53
18114,47982,06/09/22 19:53
15761,47983,06/09/22 19:54
14085,47984,06/09/22 19:54
15761,47985,06/09/22 19:54
15761,47986,06/09/22 19:54
18115,47987,06/09/22 19:55
18116,47988,06/09/22 19:55
18117,47989,06/09/22 19:56
17743,47990,06/09/22 19:56
4635,47991,06/09/22 19:57
14642,47992,06/09/22 19:57
17882,47993,06/09/22 19:58
18118,47994,06/09/22 19:58
17108,47995,06/09/22 19:58
15549,47996,06/09/22 19:59
16394,47997,06/09/22 19:59
18119,47998,06/09/22 19:59
18120,47999,06/09/22 19:59
18121,48000,06/09/22 19:59
18122,48001,06/09/22 19:59
8579,48002,06/09/22 19:59
15896,48003,06/09/22 19:59
864,48004,06/09/22 20:00
9799,48005,06/09/22 20:00
3263,48006,06/09/22 20:00
17412,48007,06/09/22 20:00
9858,48008,06/09/22 20:00
18123,48009,06/09/22 20:01
18118,48010,06/09/22 20:01
7085,48011,06/09/22 20:01
2786,48012,06/09/22 20:01
17557,48013,06/09/22 20:01
669,48014,06/09/22 20:01
18124,48015,06/09/22 20:02
4555,48016,06/09/22 20:03
17858,48017,06/09/22 20:03
6846,48018,06/09/22 20:04
18125,48019,06/09/22 20:05
581,48020,06/09/22 20:05
17950,48021,06/09/22 20:05
8489,48022,06/09/22 20:05
18126,48023,06/09/22 20:05
8205,48024,06/09/22 20:06
18125,48025,06/09/22 20:06
12160,48026,06/09/22 20:06
17568,48027,06/09/22 20:07
17396,48028,06/09/22 20:07
1159,48029,06/09/22 20:07
18127,48030,06/09/22 20:08
10111,48031,06/09/22 20:08
18128,48032,06/09/22 20:08
17353,48033,06/09/22 20:08
18129,48034,06/09/22 20:09
18128,48035,06/09/22 20:09
17267,48036,06/09/22 20:10
12942,48037,06/09/22 20:10
17839,48038,06/09/22 20:10
280,48039,06/09/22 20:10
18130,48040,06/09/22 20:11
18131,48041,06/09/22 20:11
17823,48042,06/09/22 20:11
13342,48043,06/09/22 20:12
3498,48044,06/09/22 20:12
17752,48045,06/09/22 20:13
5360,48046,06/09/22 20:13
1257,48047,06/09/22 20:13
18132,48048,06/09/22 20:13
8224,48049,06/09/22 20:13
271,48050,06/09/22 20:13
17752,48051,06/09/22 20:14
14627,48052,06/09/22 20:15
10667,48053,06/09/22 20:15
18133,48054,06/09/22 20:15
18134,48055,06/09/22 20:16
4098,48056,06/09/22 20:17
8763,48057,06/09/22 20:17
6348,48058,06/09/22 20:18
7214,48059,06/09/22 20:19
9420,48060,06/09/22 20:20
9420,48061,06/09/22 20:20
18135,48062,06/09/22 20:20
8284,48063,06/09/22 20:21
2104,48064,06/09/22 20:21
11139,48065,06/09/22 20:21
18136,48066,06/09/22 20:21
12289,48067,06/09/22 20:22
10890,48068,06/09/22 20:22
13172,48069,06/09/22 20:22
3687,48070,06/09/22 20:23
18113,48071,06/09/22 20:23
6155,48072,06/09/22 20:23
18137,48073,06/09/22 20:23
16729,48074,06/09/22 20:23
4115,48075,06/09/22 20:23
10621,48076,06/09/22 20:23
10890,48077,06/09/22 20:23
5360,48078,06/09/22 20:24
15324,48079,06/09/22 20:24
18138,48080,06/09/22 20:24
18139,48081,06/09/22 20:24
14034,48082,06/09/22 20:24
16453,48083,06/09/22 20:24
18140,48084,06/09/22 20:25
8076,48085,06/09/22 20:25
5297,48086,06/09/22 20:25
18141,48087,06/09/22 20:25
6727,48088,06/09/22 20:26
6927,48089,06/09/22 20:26
14238,48090,06/09/22 20:27
18142,48091,06/09/22 20:27
16197,48092,06/09/22 20:27
18143,48093,06/09/22 20:28
734,48094,06/09/22 20:28
17632,48095,06/09/22 20:28
14806,48096,06/09/22 20:28
12324,48097,06/09/22 20:29
11424,48098,06/09/22 20:29
4354,48099,06/09/22 20:29
18144,48100,06/09/22 20:29
833,48101,06/09/22 20:30
11146,48102,06/09/22 20:30
18145,48103,06/09/22 20:30
18146,48104,06/09/22 20:30
18096,48105,06/09/22 20:30
11654,48106,06/09/22 20:30
18147,48107,06/09/22 20:30
12973,48108,06/09/22 20:30
833,48109,06/09/22 20:31
4643,48110,06/09/22 20:31
18148,48111,06/09/22 20:31
3909,48112,06/09/22 20:31
3909,48113,06/09/22 20:31
3646,48114,06/09/22 20:32
15503,48115,06/09/22 20:32
13295,48116,06/09/22 20:32
18149,48117,06/09/22 20:33
3295,48118,06/09/22 20:33
7806,48119,06/09/22 20:33
14990,48120,06/09/22 20:34
2037,48121,06/09/22 20:34
2037,48122,06/09/22 20:34
15062,48123,06/09/22 20:35
17591,48124,06/09/22 20:35
13579,48125,06/09/22 20:35
1388,48126,06/09/22 20:36
803,48127,06/09/22 20:36
14338,48128,06/09/22 20:36
2962,48129,06/09/22 20:37
18150,48130,06/09/22 20:37
10510,48131,06/09/22 20:37
3579,48132,06/09/22 20:37
15375,48133,06/09/22 20:37
2962,48134,06/09/22 20:38
1246,48135,06/09/22 20:38
17593,48136,06/09/22 20:38
6538,48137,06/09/22 20:38
5206,48138,06/09/22 20:38
15857,48139,06/09/22 20:39
7300,48140,06/09/22 20:39
18151,48141,06/09/22 20:39
18152,48142,06/09/22 20:41
18153,48143,06/09/22 20:41
15715,48144,06/09/22 20:42
11930,48145,06/09/22 20:42
11401,48146,06/09/22 20:42
16660,48147,06/09/22 20:43
10791,48148,06/09/22 20:43
1606,48149,06/09/22 20:43
18154,48150,06/09/22 20:44
2324,48151,06/09/22 20:44
18155,48152,06/09/22 20:44
10791,48153,06/09/22 20:45
17745,48154,06/09/22 20:45
18156,48155,06/09/22 20:46
17134,48156,06/09/22 20:48
6396,48157,06/09/22 20:48
18157,48158,06/09/22 20:48
2529,48159,06/09/22 20:48
5905,48160,06/09/22 20:48
18158,48161,06/09/22 20:48
18157,48162,06/09/22 20:49
6077,48163,06/09/22 20:49
7783,48164,06/09/22 20:49
4793,48165,06/09/22 20:50
5649,48166,06/09/22 20:50
18159,48167,06/09/22 20:51
18160,48168,06/09/22 20:51
15593,48169,06/09/22 20:51
14913,48170,06/09/22 20:51
15099,48171,06/09/22 20:51
18159,48172,06/09/22 20:52
14913,48173,06/09/22 20:53
18161,48174,06/09/22 20:53
14148,48175,06/09/22 20:53
18162,48176,06/09/22 20:54
18163,48177,06/09/22 20:54
18164,48178,06/09/22 20:54
16848,48179,06/09/22 20:54
13060,48180,06/09/22 20:54
18165,48181,06/09/22 20:55
15602,48182,06/09/22 20:55
27,48183,06/09/22 20:55
4529,48184,06/09/22 20:55
